Date,Establishment,Value,Comparator,Attainment Distribution
2016,est:5446732,987,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5446732,1925,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5447232,118,comparator:real-establishment,distribution:lowest-20pc
2016,est:5447232,583,comparator:real-establishment,distribution:middle-60pc
2016,est:5447232,1551,comparator:real-establishment,distribution:highest-20pc
2016,est:5447232,123,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5447232,646,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5447232,1649,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5447437,96,comparator:real-establishment,distribution:lowest-20pc
2016,est:5447437,559,comparator:real-establishment,distribution:middle-60pc
2016,est:5447437,1469,comparator:real-establishment,distribution:highest-20pc
2016,est:5447437,96,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5447437,532,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5447437,1528,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5502330,233,comparator:real-establishment,distribution:lowest-20pc
2016,est:5502330,899,comparator:real-establishment,distribution:middle-60pc
2016,est:5502330,1827,comparator:real-establishment,distribution:highest-20pc
2016,est:5502330,207,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5502330,845,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5502330,1820,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5502535,193,comparator:real-establishment,distribution:lowest-20pc
2016,est:5502535,771,comparator:real-establishment,distribution:middle-60pc
2016,est:5502535,1854,comparator:real-establishment,distribution:highest-20pc
2016,est:5502535,128,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5502535,703,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5502535,1721,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5502632,148,comparator:real-establishment,distribution:lowest-20pc
2016,est:5502632,845,comparator:real-establishment,distribution:middle-60pc
2016,est:5502632,1814,comparator:real-establishment,distribution:highest-20pc
2016,est:5502632,121,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5502632,698,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5502632,1682,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5509238,132,comparator:real-establishment,distribution:lowest-20pc
2016,est:5509238,717,comparator:real-establishment,distribution:middle-60pc
2016,est:5509238,1638,comparator:real-establishment,distribution:highest-20pc
2016,est:5509238,109,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5509238,625,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5509238,1697,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5509432,133,comparator:real-establishment,distribution:lowest-20pc
2016,est:5509432,654,comparator:real-establishment,distribution:middle-60pc
2016,est:5509432,1568,comparator:real-establishment,distribution:highest-20pc
2016,est:5509432,126,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5509432,724,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5509432,1777,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5509939,199,comparator:real-establishment,distribution:lowest-20pc
2016,est:5509939,795,comparator:real-establishment,distribution:middle-60pc
2016,est:5509939,1805,comparator:real-establishment,distribution:highest-20pc
2016,est:5509939,166,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5509939,779,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5509939,1712,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5510031,243,comparator:real-establishment,distribution:lowest-20pc
2016,est:5510031,992,comparator:real-establishment,distribution:middle-60pc
2016,est:5510031,1933,comparator:real-establishment,distribution:highest-20pc
2016,est:5510031,186,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5510031,834,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5510031,1808,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5510236,301,comparator:real-establishment,distribution:lowest-20pc
2016,est:5510236,1229,comparator:real-establishment,distribution:middle-60pc
2016,est:5510236,1999,comparator:real-establishment,distribution:highest-20pc
2016,est:5510236,355,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5510236,1183,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5510236,2002,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5510430,134,comparator:real-establishment,distribution:lowest-20pc
2016,est:5510430,806,comparator:real-establishment,distribution:middle-60pc
2016,est:5510430,1702,comparator:real-establishment,distribution:highest-20pc
2016,est:5510430,87,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5510430,584,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5510430,1633,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5512131,201,comparator:real-establishment,distribution:lowest-20pc
2016,est:5512131,1032,comparator:real-establishment,distribution:middle-60pc
2016,est:5512131,2125,comparator:real-establishment,distribution:highest-20pc
2016,est:5512131,178,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5512131,909,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5512131,1916,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5512530,196,comparator:real-establishment,distribution:lowest-20pc
2016,est:5512530,926,comparator:real-establishment,distribution:middle-60pc
2016,est:5512530,1695,comparator:real-establishment,distribution:highest-20pc
2016,est:5512530,217,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5512530,926,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5512530,1848,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5518334,196,comparator:real-establishment,distribution:lowest-20pc
2016,est:5518334,918,comparator:real-establishment,distribution:middle-60pc
2016,est:5518334,1909,comparator:real-establishment,distribution:highest-20pc
2016,est:5518334,252,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5518334,1030,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5518334,1902,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5531438,443,comparator:real-establishment,distribution:lowest-20pc
2016,est:5531438,1384,comparator:real-establishment,distribution:middle-60pc
2016,est:5531438,2133,comparator:real-establishment,distribution:highest-20pc
2016,est:5531438,403,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5531438,1308,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5531438,2059,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5531632,106,comparator:real-establishment,distribution:lowest-20pc
2016,est:5531632,696,comparator:real-establishment,distribution:middle-60pc
2016,est:5531632,1992,comparator:real-establishment,distribution:highest-20pc
2016,est:5531632,113,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5531632,674,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5531632,1783,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5531934,80,comparator:real-establishment,distribution:lowest-20pc
2016,est:5531934,463,comparator:real-establishment,distribution:middle-60pc
2016,est:5531934,1153,comparator:real-establishment,distribution:highest-20pc
2016,est:5531934,142,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5531934,601,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5531934,1615,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5532132,284,comparator:real-establishment,distribution:lowest-20pc
2016,est:5532132,1034,comparator:real-establishment,distribution:middle-60pc
2016,est:5532132,1894,comparator:real-establishment,distribution:highest-20pc
2016,est:5532132,304,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5532132,1201,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5532132,1998,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5532434,69,comparator:real-establishment,distribution:lowest-20pc
2016,est:5532434,473,comparator:real-establishment,distribution:middle-60pc
2016,est:5532434,1138,comparator:real-establishment,distribution:highest-20pc
2016,est:5532434,162,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5532434,668,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5532434,1618,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5532531,55,comparator:real-establishment,distribution:lowest-20pc
2016,est:5532531,529,comparator:real-establishment,distribution:middle-60pc
2016,est:5532531,1414,comparator:real-establishment,distribution:highest-20pc
2016,est:5532531,112,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5532531,656,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5532531,1753,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5532639,257,comparator:real-establishment,distribution:lowest-20pc
2016,est:5532639,1107,comparator:real-establishment,distribution:middle-60pc
2016,est:5532639,1921,comparator:real-establishment,distribution:highest-20pc
2016,est:5532639,269,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5532639,1078,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5532639,1982,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5532736,80,comparator:real-establishment,distribution:lowest-20pc
2016,est:5532736,505,comparator:real-establishment,distribution:middle-60pc
2016,est:5532736,1544,comparator:real-establishment,distribution:highest-20pc
2016,est:5532736,129,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5532736,640,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5532736,1679,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5532930,96,comparator:real-establishment,distribution:lowest-20pc
2016,est:5532930,529,comparator:real-establishment,distribution:middle-60pc
2016,est:5532930,1389,comparator:real-establishment,distribution:highest-20pc
2016,est:5532930,129,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5532930,642,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5532930,1699,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5533031,162,comparator:real-establishment,distribution:lowest-20pc
2016,est:5533031,760,comparator:real-establishment,distribution:middle-60pc
2016,est:5533031,1913,comparator:real-establishment,distribution:highest-20pc
2016,est:5533031,134,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5533031,715,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5533031,1727,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5533139,371,comparator:real-establishment,distribution:lowest-20pc
2016,est:5533139,1426,comparator:real-establishment,distribution:middle-60pc
2016,est:5533139,2193,comparator:real-establishment,distribution:highest-20pc
2016,est:5533139,477,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5533139,1304,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5533139,2002,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5533236,66,comparator:real-establishment,distribution:lowest-20pc
2016,est:5533236,570,comparator:real-establishment,distribution:middle-60pc
2016,est:5533236,1535,comparator:real-establishment,distribution:highest-20pc
2016,est:5533236,140,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5533236,786,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5533236,1798,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5533430,121,comparator:real-establishment,distribution:lowest-20pc
2016,est:5533430,620,comparator:real-establishment,distribution:middle-60pc
2016,est:5533430,1508,comparator:real-establishment,distribution:highest-20pc
2016,est:5533430,148,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5533430,687,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5533430,1697,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5533538,224,comparator:real-establishment,distribution:lowest-20pc
2016,est:5533538,900,comparator:real-establishment,distribution:middle-60pc
2016,est:5533538,2005,comparator:real-establishment,distribution:highest-20pc
2016,est:5533538,212,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5533538,946,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5533538,1864,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5533732,306,comparator:real-establishment,distribution:lowest-20pc
2016,est:5533732,1224,comparator:real-establishment,distribution:middle-60pc
2016,est:5533732,2177,comparator:real-establishment,distribution:highest-20pc
2016,est:5533732,364,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5533732,1217,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5533732,2014,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5533937,56,comparator:real-establishment,distribution:lowest-20pc
2016,est:5533937,442,comparator:real-establishment,distribution:middle-60pc
2016,est:5533937,1195,comparator:real-establishment,distribution:highest-20pc
2016,est:5533937,53,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5533937,454,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5533937,1484,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5534038,154,comparator:real-establishment,distribution:lowest-20pc
2016,est:5534038,708,comparator:real-establishment,distribution:middle-60pc
2016,est:5534038,1707,comparator:real-establishment,distribution:highest-20pc
2016,est:5534038,141,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5534038,704,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5534038,1729,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5534232,320,comparator:real-establishment,distribution:lowest-20pc
2016,est:5534232,1263,comparator:real-establishment,distribution:middle-60pc
2016,est:5534232,2176,comparator:real-establishment,distribution:highest-20pc
2016,est:5534232,281,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5534232,1090,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5534232,1949,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5534534,151,comparator:real-establishment,distribution:lowest-20pc
2016,est:5534534,808,comparator:real-establishment,distribution:middle-60pc
2016,est:5534534,1822,comparator:real-establishment,distribution:highest-20pc
2016,est:5534534,165,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5534534,883,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5534534,1853,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5534631,120,comparator:real-establishment,distribution:lowest-20pc
2016,est:5534631,600,comparator:real-establishment,distribution:middle-60pc
2016,est:5534631,1482,comparator:real-establishment,distribution:highest-20pc
2016,est:5534631,136,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5534631,626,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5534631,1641,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5540739,238,comparator:real-establishment,distribution:lowest-20pc
2016,est:5540739,1054,comparator:real-establishment,distribution:middle-60pc
2016,est:5540739,2008,comparator:real-establishment,distribution:highest-20pc
2016,est:5540739,237,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5540739,1045,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5540739,1924,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5541638,292,comparator:real-establishment,distribution:lowest-20pc
2016,est:5541638,1090,comparator:real-establishment,distribution:middle-60pc
2016,est:5541638,1970,comparator:real-establishment,distribution:highest-20pc
2016,est:5541638,319,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5541638,1140,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5541638,1982,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5545838,138,comparator:real-establishment,distribution:lowest-20pc
2016,est:5545838,800,comparator:real-establishment,distribution:middle-60pc
2016,est:5545838,1950,comparator:real-establishment,distribution:highest-20pc
2016,est:5545838,169,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5545838,742,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5545838,1748,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5546036,91,comparator:real-establishment,distribution:lowest-20pc
2016,est:5546036,467,comparator:real-establishment,distribution:middle-60pc
2016,est:5546036,1283,comparator:real-establishment,distribution:highest-20pc
2016,est:5546036,78,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5546036,518,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5546036,1547,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5546230,177,comparator:real-establishment,distribution:lowest-20pc
2016,est:5546230,891,comparator:real-establishment,distribution:middle-60pc
2016,est:5546230,1918,comparator:real-establishment,distribution:highest-20pc
2016,est:5546230,145,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5546230,798,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5546230,1803,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5546532,157,comparator:real-establishment,distribution:lowest-20pc
2016,est:5546532,743,comparator:real-establishment,distribution:middle-60pc
2016,est:5546532,1910,comparator:real-establishment,distribution:highest-20pc
2016,est:5546532,133,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5546532,741,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5546532,1811,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5546834,282,comparator:real-establishment,distribution:lowest-20pc
2016,est:5546834,1092,comparator:real-establishment,distribution:middle-60pc
2016,est:5546834,1998,comparator:real-establishment,distribution:highest-20pc
2016,est:5546834,255,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5546834,1063,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5546834,1933,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5547938,296,comparator:real-establishment,distribution:lowest-20pc
2016,est:5547938,953,comparator:real-establishment,distribution:middle-60pc
2016,est:5547938,1907,comparator:real-establishment,distribution:highest-20pc
2016,est:5547938,193,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5547938,879,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5547938,1883,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5550831,134,comparator:real-establishment,distribution:lowest-20pc
2016,est:5550831,777,comparator:real-establishment,distribution:middle-60pc
2016,est:5550831,1841,comparator:real-establishment,distribution:highest-20pc
2016,est:5550831,125,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5550831,761,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5550831,1801,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5555736,214,comparator:real-establishment,distribution:lowest-20pc
2016,est:5555736,941,comparator:real-establishment,distribution:middle-60pc
2016,est:5555736,1830,comparator:real-establishment,distribution:highest-20pc
2016,est:5555736,214,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5555736,946,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5555736,1891,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5555930,186,comparator:real-establishment,distribution:lowest-20pc
2016,est:5555930,1076,comparator:real-establishment,distribution:middle-60pc
2016,est:5555930,2018,comparator:real-establishment,distribution:highest-20pc
2016,est:5555930,215,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5555930,1022,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5555930,1914,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5556031,307,comparator:real-establishment,distribution:lowest-20pc
2016,est:5556031,1220,comparator:real-establishment,distribution:middle-60pc
2016,est:5556031,2144,comparator:real-establishment,distribution:highest-20pc
2016,est:5556031,331,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5556031,1144,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5556031,1975,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5556139,105,comparator:real-establishment,distribution:lowest-20pc
2016,est:5556139,691,comparator:real-establishment,distribution:middle-60pc
2016,est:5556139,1603,comparator:real-establishment,distribution:highest-20pc
2016,est:5556139,138,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5556139,795,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5556139,1828,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5556236,124,comparator:real-establishment,distribution:lowest-20pc
2016,est:5556236,751,comparator:real-establishment,distribution:middle-60pc
2016,est:5556236,1849,comparator:real-establishment,distribution:highest-20pc
2016,est:5556236,116,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5556236,720,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5556236,1747,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5601932,220,comparator:real-establishment,distribution:lowest-20pc
2016,est:5601932,1087,comparator:real-establishment,distribution:middle-60pc
2016,est:5601932,1973,comparator:real-establishment,distribution:highest-20pc
2016,est:5601932,249,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5601932,1034,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5601932,1925,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5616530,353,comparator:real-establishment,distribution:lowest-20pc
2016,est:5616530,1188,comparator:real-establishment,distribution:middle-60pc
2016,est:5616530,2048,comparator:real-establishment,distribution:highest-20pc
2016,est:5616530,277,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5616530,976,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5616530,1873,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5619734,82,comparator:real-establishment,distribution:lowest-20pc
2016,est:5619734,625,comparator:real-establishment,distribution:middle-60pc
2016,est:5619734,1591,comparator:real-establishment,distribution:highest-20pc
2016,est:5619734,130,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5619734,714,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5619734,1723,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5619831,119,comparator:real-establishment,distribution:lowest-20pc
2016,est:5619831,765,comparator:real-establishment,distribution:middle-60pc
2016,est:5619831,1754,comparator:real-establishment,distribution:highest-20pc
2016,est:5619831,138,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5619831,725,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5619831,1756,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5632536,108,comparator:real-establishment,distribution:lowest-20pc
2016,est:5632536,527,comparator:real-establishment,distribution:middle-60pc
2016,est:5632536,1542,comparator:real-establishment,distribution:highest-20pc
2016,est:5632536,117,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5632536,615,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5632536,1638,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5632730,148,comparator:real-establishment,distribution:lowest-20pc
2016,est:5632730,681,comparator:real-establishment,distribution:middle-60pc
2016,est:5632730,1456,comparator:real-establishment,distribution:highest-20pc
2016,est:5632730,174,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5632730,783,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5632730,1800,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5632838,181,comparator:real-establishment,distribution:lowest-20pc
2016,est:5632838,806,comparator:real-establishment,distribution:middle-60pc
2016,est:5632838,1728,comparator:real-establishment,distribution:highest-20pc
2016,est:5632838,124,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5632838,879,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5632838,1893,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5647339,97,comparator:real-establishment,distribution:lowest-20pc
2016,est:5647339,665,comparator:real-establishment,distribution:middle-60pc
2016,est:5647339,1638,comparator:real-establishment,distribution:highest-20pc
2016,est:5647339,167,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5647339,852,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5647339,1778,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5647436,161,comparator:real-establishment,distribution:lowest-20pc
2016,est:5647436,655,comparator:real-establishment,distribution:middle-60pc
2016,est:5647436,1630,comparator:real-establishment,distribution:highest-20pc
2016,est:5647436,167,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5647436,780,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5647436,1777,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5702534,98,comparator:real-establishment,distribution:lowest-20pc
2016,est:5702534,684,comparator:real-establishment,distribution:middle-60pc
2016,est:5702534,1656,comparator:real-establishment,distribution:highest-20pc
2016,est:5702534,110,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5702534,663,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5702534,1650,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5702631,103,comparator:real-establishment,distribution:lowest-20pc
2016,est:5702631,592,comparator:real-establishment,distribution:middle-60pc
2016,est:5702631,1631,comparator:real-establishment,distribution:highest-20pc
2016,est:5702631,108,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5702631,661,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5702631,1646,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5702836,137,comparator:real-establishment,distribution:lowest-20pc
2016,est:5702836,839,comparator:real-establishment,distribution:middle-60pc
2016,est:5702836,1857,comparator:real-establishment,distribution:highest-20pc
2016,est:5702836,142,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5702836,829,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5702836,1784,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5722330,365,comparator:real-establishment,distribution:lowest-20pc
2016,est:5722330,1089,comparator:real-establishment,distribution:middle-60pc
2016,est:5722330,1860,comparator:real-establishment,distribution:highest-20pc
2016,est:5722330,358,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5722330,1112,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5722330,1924,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5722438,460,comparator:real-establishment,distribution:lowest-20pc
2016,est:5722438,1271,comparator:real-establishment,distribution:middle-60pc
2016,est:5722438,2036,comparator:real-establishment,distribution:highest-20pc
2016,est:5722438,440,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5722438,1244,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5722438,2028,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5726034,406,comparator:real-establishment,distribution:lowest-20pc
2016,est:5726034,1195,comparator:real-establishment,distribution:middle-60pc
2016,est:5726034,1993,comparator:real-establishment,distribution:highest-20pc
2016,est:5726034,351,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5726034,1142,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5726034,1968,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5726131,242,comparator:real-establishment,distribution:lowest-20pc
2016,est:5726131,668,comparator:real-establishment,distribution:middle-60pc
2016,est:5726131,1520,comparator:real-establishment,distribution:highest-20pc
2016,est:5726131,203,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5726131,828,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5726131,1771,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5726239,242,comparator:real-establishment,distribution:lowest-20pc
2016,est:5726239,1005,comparator:real-establishment,distribution:middle-60pc
2016,est:5726239,2020,comparator:real-establishment,distribution:highest-20pc
2016,est:5726239,225,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5726239,975,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5726239,1898,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5726336,192,comparator:real-establishment,distribution:lowest-20pc
2016,est:5726336,808,comparator:real-establishment,distribution:middle-60pc
2016,est:5726336,1790,comparator:real-establishment,distribution:highest-20pc
2016,est:5726336,139,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5726336,877,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5726336,1837,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5726530,105,comparator:real-establishment,distribution:lowest-20pc
2016,est:5726530,669,comparator:real-establishment,distribution:middle-60pc
2016,est:5726530,1767,comparator:real-establishment,distribution:highest-20pc
2016,est:5726530,100,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5726530,767,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5726530,1793,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5745438,145,comparator:real-establishment,distribution:lowest-20pc
2016,est:5745438,873,comparator:real-establishment,distribution:middle-60pc
2016,est:5745438,1842,comparator:real-establishment,distribution:highest-20pc
2016,est:5745438,200,comparator:virtual-comparator,distribution:lowest-20pc
2016,est:5745438,869,comparator:virtual-comparator,distribution:middle-60pc
2016,est:5745438,1845,comparator:virtual-comparator,distribution:highest-20pc
2016,est:5745632,116,comparator:real-establishment,distribution:lowest-20pc
2016,est:5745632,765,comparator:real-establishment,distribution:middle-60pc
2016,est:5745632,1857,comparator:real-establishment,distribution:highest-20pc
2016,est:5745632,118,comparator:virtual-comparator,distribution:lowest-20pc
