Time,EducationEstablishment,Unit,Measurement,Value,Comparator,Attainment Distribution
2016,8342334,Tariff Points,Average Total Tariff Score,175,Virtual Comparator,Lowest 20%
2016,8342334,Tariff Points,Average Total Tariff Score,797,Virtual Comparator,Middle 60%
2016,8342334,Tariff Points,Average Total Tariff Score,1799,Virtual Comparator,Highest 20%
2016,8357331,Tariff Points,Average Total Tariff Score,277,Real Establishment,Lowest 20%
2016,8357331,Tariff Points,Average Total Tariff Score,945,Real Establishment,Middle 60%
2016,8357331,Tariff Points,Average Total Tariff Score,1772,Real Establishment,Highest 20%
2016,8357331,Tariff Points,Average Total Tariff Score,252,Virtual Comparator,Lowest 20%
2016,8357331,Tariff Points,Average Total Tariff Score,1001,Virtual Comparator,Middle 60%
2016,8357331,Tariff Points,Average Total Tariff Score,1896,Virtual Comparator,Highest 20%
2016,8357439,Tariff Points,Average Total Tariff Score,323,Real Establishment,Lowest 20%
2016,8357439,Tariff Points,Average Total Tariff Score,1084,Real Establishment,Middle 60%
2016,8357439,Tariff Points,Average Total Tariff Score,1894,Real Establishment,Highest 20%
2016,8357439,Tariff Points,Average Total Tariff Score,215,Virtual Comparator,Lowest 20%
2016,8357439,Tariff Points,Average Total Tariff Score,915,Virtual Comparator,Middle 60%
2016,8357439,Tariff Points,Average Total Tariff Score,1848,Virtual Comparator,Highest 20%
2016,8358532,Tariff Points,Average Total Tariff Score,238,Real Establishment,Lowest 20%
2016,8358532,Tariff Points,Average Total Tariff Score,786,Real Establishment,Middle 60%
2016,8358532,Tariff Points,Average Total Tariff Score,1838,Real Establishment,Highest 20%
2016,8358532,Tariff Points,Average Total Tariff Score,184,Virtual Comparator,Lowest 20%
2016,8358532,Tariff Points,Average Total Tariff Score,867,Virtual Comparator,Middle 60%
2016,8358532,Tariff Points,Average Total Tariff Score,1809,Virtual Comparator,Highest 20%
2016,8358931,Tariff Points,Average Total Tariff Score,250,Real Establishment,Lowest 20%
2016,8358931,Tariff Points,Average Total Tariff Score,852,Real Establishment,Middle 60%
2016,8358931,Tariff Points,Average Total Tariff Score,1695,Real Establishment,Highest 20%
2016,8358931,Tariff Points,Average Total Tariff Score,258,Virtual Comparator,Lowest 20%
2016,8358931,Tariff Points,Average Total Tariff Score,936,Virtual Comparator,Middle 60%
2016,8358931,Tariff Points,Average Total Tariff Score,1867,Virtual Comparator,Highest 20%
2016,8431639,Tariff Points,Average Total Tariff Score,91,Real Establishment,Lowest 20%
2016,8431639,Tariff Points,Average Total Tariff Score,562,Real Establishment,Middle 60%
2016,8431639,Tariff Points,Average Total Tariff Score,1356,Real Establishment,Highest 20%
2016,8431639,Tariff Points,Average Total Tariff Score,102,Virtual Comparator,Lowest 20%
2016,8431639,Tariff Points,Average Total Tariff Score,527,Virtual Comparator,Middle 60%
2016,8431639,Tariff Points,Average Total Tariff Score,1459,Virtual Comparator,Highest 20%
2016,8431930,Tariff Points,Average Total Tariff Score,142,Real Establishment,Lowest 20%
2016,8431930,Tariff Points,Average Total Tariff Score,644,Real Establishment,Middle 60%
2016,8431930,Tariff Points,Average Total Tariff Score,1283,Real Establishment,Highest 20%
2016,8431930,Tariff Points,Average Total Tariff Score,134,Virtual Comparator,Lowest 20%
2016,8431930,Tariff Points,Average Total Tariff Score,679,Virtual Comparator,Middle 60%
2016,8431930,Tariff Points,Average Total Tariff Score,1554,Virtual Comparator,Highest 20%
2016,8432031,Tariff Points,Average Total Tariff Score,213,Real Establishment,Lowest 20%
2016,8432031,Tariff Points,Average Total Tariff Score,731,Real Establishment,Middle 60%
2016,8432031,Tariff Points,Average Total Tariff Score,1478,Real Establishment,Highest 20%
2016,8432031,Tariff Points,Average Total Tariff Score,172,Virtual Comparator,Lowest 20%
2016,8432031,Tariff Points,Average Total Tariff Score,687,Virtual Comparator,Middle 60%
2016,8432031,Tariff Points,Average Total Tariff Score,1630,Virtual Comparator,Highest 20%
2016,8432139,Tariff Points,Average Total Tariff Score,95,Real Establishment,Lowest 20%
2016,8432139,Tariff Points,Average Total Tariff Score,481,Real Establishment,Middle 60%
2016,8432139,Tariff Points,Average Total Tariff Score,1272,Real Establishment,Highest 20%
2016,8432139,Tariff Points,Average Total Tariff Score,107,Virtual Comparator,Lowest 20%
2016,8432139,Tariff Points,Average Total Tariff Score,537,Virtual Comparator,Middle 60%
2016,8432139,Tariff Points,Average Total Tariff Score,1472,Virtual Comparator,Highest 20%
2016,8432236,Tariff Points,Average Total Tariff Score,108,Real Establishment,Lowest 20%
2016,8432236,Tariff Points,Average Total Tariff Score,636,Real Establishment,Middle 60%
2016,8432236,Tariff Points,Average Total Tariff Score,1691,Real Establishment,Highest 20%
2016,8432236,Tariff Points,Average Total Tariff Score,163,Virtual Comparator,Lowest 20%
2016,8432236,Tariff Points,Average Total Tariff Score,734,Virtual Comparator,Middle 60%
2016,8432236,Tariff Points,Average Total Tariff Score,1682,Virtual Comparator,Highest 20%
2016,8432627,Tariff Points,Average Total Tariff Score,614,Real Establishment,Lowest 20%
2016,8432627,Tariff Points,Average Total Tariff Score,1210,Real Establishment,Middle 60%
2016,8432627,Tariff Points,Average Total Tariff Score,1982,Real Establishment,Highest 20%
2016,8432627,Tariff Points,Average Total Tariff Score,482,Virtual Comparator,Lowest 20%
2016,8432627,Tariff Points,Average Total Tariff Score,1148,Virtual Comparator,Middle 60%
2016,8432627,Tariff Points,Average Total Tariff Score,1888,Virtual Comparator,Highest 20%
2016,8433232,Tariff Points,Average Total Tariff Score,70,Real Establishment,Lowest 20%
2016,8433232,Tariff Points,Average Total Tariff Score,511,Real Establishment,Middle 60%
2016,8433232,Tariff Points,Average Total Tariff Score,1265,Real Establishment,Highest 20%
2016,8433232,Tariff Points,Average Total Tariff Score,78,Virtual Comparator,Lowest 20%
2016,8433232,Tariff Points,Average Total Tariff Score,480,Virtual Comparator,Middle 60%
2016,8433232,Tariff Points,Average Total Tariff Score,1404,Virtual Comparator,Highest 20%
2016,8433836,Tariff Points,Average Total Tariff Score,58,Real Establishment,Lowest 20%
2016,8433836,Tariff Points,Average Total Tariff Score,510,Real Establishment,Middle 60%
2016,8433836,Tariff Points,Average Total Tariff Score,1183,Real Establishment,Highest 20%
2016,8433836,Tariff Points,Average Total Tariff Score,37,Virtual Comparator,Lowest 20%
2016,8433836,Tariff Points,Average Total Tariff Score,443,Virtual Comparator,Middle 60%
2016,8433836,Tariff Points,Average Total Tariff Score,1344,Virtual Comparator,Highest 20%
2016,8434034,Tariff Points,Average Total Tariff Score,71,Real Establishment,Lowest 20%
2016,8434034,Tariff Points,Average Total Tariff Score,499,Real Establishment,Middle 60%
2016,8434034,Tariff Points,Average Total Tariff Score,1325,Real Establishment,Highest 20%
2016,8434034,Tariff Points,Average Total Tariff Score,112,Virtual Comparator,Lowest 20%
2016,8434034,Tariff Points,Average Total Tariff Score,549,Virtual Comparator,Middle 60%
2016,8434034,Tariff Points,Average Total Tariff Score,1549,Virtual Comparator,Highest 20%
2016,8434239,Tariff Points,Average Total Tariff Score,201,Real Establishment,Lowest 20%
2016,8434239,Tariff Points,Average Total Tariff Score,874,Real Establishment,Middle 60%
2016,8434239,Tariff Points,Average Total Tariff Score,1881,Real Establishment,Highest 20%
2016,8434239,Tariff Points,Average Total Tariff Score,304,Virtual Comparator,Lowest 20%
2016,8434239,Tariff Points,Average Total Tariff Score,978,Virtual Comparator,Middle 60%
2016,8434239,Tariff Points,Average Total Tariff Score,1844,Virtual Comparator,Highest 20%
2016,8434336,Tariff Points,Average Total Tariff Score,122,Real Establishment,Lowest 20%
2016,8434336,Tariff Points,Average Total Tariff Score,604,Real Establishment,Middle 60%
2016,8434336,Tariff Points,Average Total Tariff Score,1477,Real Establishment,Highest 20%
2016,8434336,Tariff Points,Average Total Tariff Score,113,Virtual Comparator,Lowest 20%
2016,8434336,Tariff Points,Average Total Tariff Score,589,Virtual Comparator,Middle 60%
2016,8434336,Tariff Points,Average Total Tariff Score,1568,Virtual Comparator,Highest 20%
2016,8434530,Tariff Points,Average Total Tariff Score,168,Real Establishment,Lowest 20%
2016,8434530,Tariff Points,Average Total Tariff Score,806,Real Establishment,Middle 60%
2016,8434530,Tariff Points,Average Total Tariff Score,1859,Real Establishment,Highest 20%
2016,8434530,Tariff Points,Average Total Tariff Score,148,Virtual Comparator,Lowest 20%
2016,8434530,Tariff Points,Average Total Tariff Score,761,Virtual Comparator,Middle 60%
2016,8434530,Tariff Points,Average Total Tariff Score,1742,Virtual Comparator,Highest 20%
2016,8434638,Tariff Points,Average Total Tariff Score,331,Real Establishment,Lowest 20%
2016,8434638,Tariff Points,Average Total Tariff Score,1145,Real Establishment,Middle 60%
2016,8434638,Tariff Points,Average Total Tariff Score,1980,Real Establishment,Highest 20%
2016,8434638,Tariff Points,Average Total Tariff Score,229,Virtual Comparator,Lowest 20%
2016,8434638,Tariff Points,Average Total Tariff Score,933,Virtual Comparator,Middle 60%
2016,8434638,Tariff Points,Average Total Tariff Score,1850,Virtual Comparator,Highest 20%
2016,8435138,Tariff Points,Average Total Tariff Score,179,Real Establishment,Lowest 20%
2016,8435138,Tariff Points,Average Total Tariff Score,863,Real Establishment,Middle 60%
2016,8435138,Tariff Points,Average Total Tariff Score,1999,Real Establishment,Highest 20%
2016,8435138,Tariff Points,Average Total Tariff Score,167,Virtual Comparator,Lowest 20%
2016,8435138,Tariff Points,Average Total Tariff Score,728,Virtual Comparator,Middle 60%
2016,8435138,Tariff Points,Average Total Tariff Score,1710,Virtual Comparator,Highest 20%
2016,8435634,Tariff Points,Average Total Tariff Score,114,Real Establishment,Lowest 20%
2016,8435634,Tariff Points,Average Total Tariff Score,603,Real Establishment,Middle 60%
2016,8435634,Tariff Points,Average Total Tariff Score,1382,Real Establishment,Highest 20%
2016,8435634,Tariff Points,Average Total Tariff Score,137,Virtual Comparator,Lowest 20%
2016,8435634,Tariff Points,Average Total Tariff Score,689,Virtual Comparator,Middle 60%
2016,8435634,Tariff Points,Average Total Tariff Score,1666,Virtual Comparator,Highest 20%
2016,8435731,Tariff Points,Average Total Tariff Score,103,Real Establishment,Lowest 20%
2016,8435731,Tariff Points,Average Total Tariff Score,473,Real Establishment,Middle 60%
2016,8435731,Tariff Points,Average Total Tariff Score,1021,Real Establishment,Highest 20%
2016,8435731,Tariff Points,Average Total Tariff Score,132,Virtual Comparator,Lowest 20%
2016,8435731,Tariff Points,Average Total Tariff Score,618,Virtual Comparator,Middle 60%
2016,8435731,Tariff Points,Average Total Tariff Score,1489,Virtual Comparator,Highest 20%
2016,8435839,Tariff Points,Average Total Tariff Score,170,Real Establishment,Lowest 20%
2016,8435839,Tariff Points,Average Total Tariff Score,688,Real Establishment,Middle 60%
2016,8435839,Tariff Points,Average Total Tariff Score,1687,Real Establishment,Highest 20%
2016,8435839,Tariff Points,Average Total Tariff Score,153,Virtual Comparator,Lowest 20%
2016,8435839,Tariff Points,Average Total Tariff Score,693,Virtual Comparator,Middle 60%
2016,8435839,Tariff Points,Average Total Tariff Score,1668,Virtual Comparator,Highest 20%
2016,8436134,Tariff Points,Average Total Tariff Score,235,Real Establishment,Lowest 20%
2016,8436134,Tariff Points,Average Total Tariff Score,971,Real Establishment,Middle 60%
2016,8436134,Tariff Points,Average Total Tariff Score,1869,Real Establishment,Highest 20%
2016,8436134,Tariff Points,Average Total Tariff Score,222,Virtual Comparator,Lowest 20%
2016,8436134,Tariff Points,Average Total Tariff Score,896,Virtual Comparator,Middle 60%
2016,8436134,Tariff Points,Average Total Tariff Score,1772,Virtual Comparator,Highest 20%
2016,8436339,Tariff Points,Average Total Tariff Score,160,Real Establishment,Lowest 20%
2016,8436339,Tariff Points,Average Total Tariff Score,624,Real Establishment,Middle 60%
2016,8436339,Tariff Points,Average Total Tariff Score,1702,Real Establishment,Highest 20%
2016,8436339,Tariff Points,Average Total Tariff Score,136,Virtual Comparator,Lowest 20%
2016,8436339,Tariff Points,Average Total Tariff Score,661,Virtual Comparator,Middle 60%
2016,8436339,Tariff Points,Average Total Tariff Score,1621,Virtual Comparator,Highest 20%
2016,8436932,Tariff Points,Average Total Tariff Score,114,Real Establishment,Lowest 20%
2016,8436932,Tariff Points,Average Total Tariff Score,804,Real Establishment,Middle 60%
2016,8436932,Tariff Points,Average Total Tariff Score,1902,Real Establishment,Highest 20%
2016,8436932,Tariff Points,Average Total Tariff Score,219,Virtual Comparator,Lowest 20%
2016,8436932,Tariff Points,Average Total Tariff Score,813,Virtual Comparator,Middle 60%
2016,8436932,Tariff Points,Average Total Tariff Score,1758,Virtual Comparator,Highest 20%
2016,8437130,Tariff Points,Average Total Tariff Score,37,Real Establishment,Lowest 20%
2016,8437130,Tariff Points,Average Total Tariff Score,448,Real Establishment,Middle 60%
2016,8437130,Tariff Points,Average Total Tariff Score,1362,Real Establishment,Highest 20%
2016,8437130,Tariff Points,Average Total Tariff Score,55,Virtual Comparator,Lowest 20%
2016,8437130,Tariff Points,Average Total Tariff Score,374,Virtual Comparator,Middle 60%
2016,8437130,Tariff Points,Average Total Tariff Score,1216,Virtual Comparator,Highest 20%
2016,8437238,Tariff Points,Average Total Tariff Score,177,Real Establishment,Lowest 20%
2016,8437238,Tariff Points,Average Total Tariff Score,763,Real Establishment,Middle 60%
2016,8437238,Tariff Points,Average Total Tariff Score,1538,Real Establishment,Highest 20%
2016,8437238,Tariff Points,Average Total Tariff Score,151,Virtual Comparator,Lowest 20%
2016,8437238,Tariff Points,Average Total Tariff Score,697,Virtual Comparator,Middle 60%
2016,8437238,Tariff Points,Average Total Tariff Score,1590,Virtual Comparator,Highest 20%
2016,8438331,Tariff Points,Average Total Tariff Score,206,Real Establishment,Lowest 20%
2016,8438331,Tariff Points,Average Total Tariff Score,540,Real Establishment,Middle 60%
2016,8438331,Tariff Points,Average Total Tariff Score,1074,Real Establishment,Highest 20%
2016,8438331,Tariff Points,Average Total Tariff Score,107,Virtual Comparator,Lowest 20%
2016,8438331,Tariff Points,Average Total Tariff Score,505,Virtual Comparator,Middle 60%
2016,8438331,Tariff Points,Average Total Tariff Score,1372,Virtual Comparator,Highest 20%
2016,8438439,Tariff Points,Average Total Tariff Score,84,Real Establishment,Lowest 20%
2016,8438439,Tariff Points,Average Total Tariff Score,445,Real Establishment,Middle 60%
2016,8438439,Tariff Points,Average Total Tariff Score,1411,Real Establishment,Highest 20%
2016,8438439,Tariff Points,Average Total Tariff Score,75,Virtual Comparator,Lowest 20%
2016,8438439,Tariff Points,Average Total Tariff Score,492,Virtual Comparator,Middle 60%
2016,8438439,Tariff Points,Average Total Tariff Score,1410,Virtual Comparator,Highest 20%
2016,8438730,Tariff Points,Average Total Tariff Score,178,Real Establishment,Lowest 20%
2016,8438730,Tariff Points,Average Total Tariff Score,660,Real Establishment,Middle 60%
2016,8438730,Tariff Points,Average Total Tariff Score,1290,Real Establishment,Highest 20%
2016,8438730,Tariff Points,Average Total Tariff Score,152,Virtual Comparator,Lowest 20%
2016,8438730,Tariff Points,Average Total Tariff Score,686,Virtual Comparator,Middle 60%
2016,8438730,Tariff Points,Average Total Tariff Score,1584,Virtual Comparator,Highest 20%
2016,8438838,Tariff Points,Average Total Tariff Score,192,Real Establishment,Lowest 20%
2016,8438838,Tariff Points,Average Total Tariff Score,840,Real Establishment,Middle 60%
2016,8438838,Tariff Points,Average Total Tariff Score,1856,Real Establishment,Highest 20%
2016,8438838,Tariff Points,Average Total Tariff Score,168,Virtual Comparator,Lowest 20%
2016,8438838,Tariff Points,Average Total Tariff Score,762,Virtual Comparator,Middle 60%
2016,8438838,Tariff Points,Average Total Tariff Score,1730,Virtual Comparator,Highest 20%
2016,8439532,Tariff Points,Average Total Tariff Score,138,Real Establishment,Lowest 20%
2016,8439532,Tariff Points,Average Total Tariff Score,475,Real Establishment,Middle 60%
2016,8439532,Tariff Points,Average Total Tariff Score,1242,Real Establishment,Highest 20%
2016,8439532,Tariff Points,Average Total Tariff Score,70,Virtual Comparator,Lowest 20%
2016,8439532,Tariff Points,Average Total Tariff Score,473,Virtual Comparator,Middle 60%
2016,8439532,Tariff Points,Average Total Tariff Score,1435,Virtual Comparator,Highest 20%
2016,8458030,Tariff Points,Average Total Tariff Score,158,Real Establishment,Lowest 20%
2016,8458030,Tariff Points,Average Total Tariff Score,842,Real Establishment,Middle 60%
2016,8458030,Tariff Points,Average Total Tariff Score,1681,Real Establishment,Highest 20%
2016,8458030,Tariff Points,Average Total Tariff Score,171,Virtual Comparator,Lowest 20%
2016,8458030,Tariff Points,Average Total Tariff Score,896,Virtual Comparator,Middle 60%
2016,8458030,Tariff Points,Average Total Tariff Score,1836,Virtual Comparator,Highest 20%
2016,8458138,Tariff Points,Average Total Tariff Score,193,Real Establishment,Lowest 20%
2016,8458138,Tariff Points,Average Total Tariff Score,783,Real Establishment,Middle 60%
2016,8458138,Tariff Points,Average Total Tariff Score,1698,Real Establishment,Highest 20%
2016,8458138,Tariff Points,Average Total Tariff Score,159,Virtual Comparator,Lowest 20%
2016,8458138,Tariff Points,Average Total Tariff Score,772,Virtual Comparator,Middle 60%
2016,8458138,Tariff Points,Average Total Tariff Score,1746,Virtual Comparator,Highest 20%
2016,8458332,Tariff Points,Average Total Tariff Score,143,Real Establishment,Lowest 20%
2016,8458332,Tariff Points,Average Total Tariff Score,773,Real Establishment,Middle 60%
2016,8458332,Tariff Points,Average Total Tariff Score,1604,Real Establishment,Highest 20%
2016,8458332,Tariff Points,Average Total Tariff Score,126,Virtual Comparator,Lowest 20%
2016,8458332,Tariff Points,Average Total Tariff Score,708,Virtual Comparator,Middle 60%
2016,8458332,Tariff Points,Average Total Tariff Score,1763,Virtual Comparator,Highest 20%
2016,8458634,Tariff Points,Average Total Tariff Score,232,Real Establishment,Lowest 20%
2016,8458634,Tariff Points,Average Total Tariff Score,913,Real Establishment,Middle 60%
2016,8458634,Tariff Points,Average Total Tariff Score,1832,Real Establishment,Highest 20%
2016,8458634,Tariff Points,Average Total Tariff Score,216,Virtual Comparator,Lowest 20%
2016,8458634,Tariff Points,Average Total Tariff Score,865,Virtual Comparator,Middle 60%
2016,8458634,Tariff Points,Average Total Tariff Score,1809,Virtual Comparator,Highest 20%
2016,8458731,Tariff Points,Average Total Tariff Score,131,Real Establishment,Lowest 20%
2016,8458731,Tariff Points,Average Total Tariff Score,576,Real Establishment,Middle 60%
2016,8458731,Tariff Points,Average Total Tariff Score,1322,Real Establishment,Highest 20%
2016,8458731,Tariff Points,Average Total Tariff Score,110,Virtual Comparator,Lowest 20%
2016,8458731,Tariff Points,Average Total Tariff Score,551,Virtual Comparator,Middle 60%
2016,8458731,Tariff Points,Average Total Tariff Score,1456,Virtual Comparator,Highest 20%
2016,8459932,Tariff Points,Average Total Tariff Score,127,Real Establishment,Lowest 20%
2016,8459932,Tariff Points,Average Total Tariff Score,502,Real Establishment,Middle 60%
2016,8459932,Tariff Points,Average Total Tariff Score,1216,Real Establishment,Highest 20%
2016,8459932,Tariff Points,Average Total Tariff Score,65,Virtual Comparator,Lowest 20%
2016,8459932,Tariff Points,Average Total Tariff Score,450,Virtual Comparator,Middle 60%
2016,8459932,Tariff Points,Average Total Tariff Score,1308,Virtual Comparator,Highest 20%
2016,8470332,Tariff Points,Average Total Tariff Score,752,Real Establishment,Lowest 20%
2016,8470332,Tariff Points,Average Total Tariff Score,1626,Real Establishment,Middle 60%
2016,8470332,Tariff Points,Average Total Tariff Score,2151,Real Establishment,Highest 20%
2016,8470332,Tariff Points,Average Total Tariff Score,482,Virtual Comparator,Lowest 20%
2016,8470332,Tariff Points,Average Total Tariff Score,1262,Virtual Comparator,Middle 60%
2016,8470332,Tariff Points,Average Total Tariff Score,2027,Virtual Comparator,Highest 20%
2016,8500037,Tariff Points,Average Total Tariff Score,99,Real Establishment,Lowest 20%
2016,8500037,Tariff Points,Average Total Tariff Score,688,Real Establishment,Middle 60%
2016,8500037,Tariff Points,Average Total Tariff Score,1511,Real Establishment,Highest 20%
2016,8500037,Tariff Points,Average Total Tariff Score,146,Virtual Comparator,Lowest 20%
2016,8500037,Tariff Points,Average Total Tariff Score,695,Virtual Comparator,Middle 60%
2016,8500037,Tariff Points,Average Total Tariff Score,1663,Virtual Comparator,Highest 20%
2016,8505438,Tariff Points,Average Total Tariff Score,143,Real Establishment,Lowest 20%
2016,8505438,Tariff Points,Average Total Tariff Score,783,Real Establishment,Middle 60%
2016,8505438,Tariff Points,Average Total Tariff Score,1731,Real Establishment,Highest 20%
2016,8505438,Tariff Points,Average Total Tariff Score,138,Virtual Comparator,Lowest 20%
2016,8505438,Tariff Points,Average Total Tariff Score,727,Virtual Comparator,Middle 60%
2016,8505438,Tariff Points,Average Total Tariff Score,1733,Virtual Comparator,Highest 20%
2016,8505632,Tariff Points,Average Total Tariff Score,155,Real Establishment,Lowest 20%
2016,8505632,Tariff Points,Average Total Tariff Score,646,Real Establishment,Middle 60%
2016,8505632,Tariff Points,Average Total Tariff Score,1719,Real Establishment,Highest 20%
2016,8505632,Tariff Points,Average Total Tariff Score,140,Virtual Comparator,Lowest 20%
2016,8505632,Tariff Points,Average Total Tariff Score,703,Virtual Comparator,Middle 60%
2016,8505632,Tariff Points,Average Total Tariff Score,1738,Virtual Comparator,Highest 20%
2016,8505934,Tariff Points,Average Total Tariff Score,148,Real Establishment,Lowest 20%
2016,8505934,Tariff Points,Average Total Tariff Score,817,Real Establishment,Middle 60%
2016,8505934,Tariff Points,Average Total Tariff Score,1721,Real Establishment,Highest 20%
2016,8505934,Tariff Points,Average Total Tariff Score,218,Virtual Comparator,Lowest 20%
2016,8505934,Tariff Points,Average Total Tariff Score,806,Virtual Comparator,Middle 60%
2016,8505934,Tariff Points,Average Total Tariff Score,1739,Virtual Comparator,Highest 20%
2016,8506132,Tariff Points,Average Total Tariff Score,113,Real Establishment,Lowest 20%
2016,8506132,Tariff Points,Average Total Tariff Score,609,Real Establishment,Middle 60%
2016,8506132,Tariff Points,Average Total Tariff Score,1524,Real Establishment,Highest 20%
2016,8506132,Tariff Points,Average Total Tariff Score,169,Virtual Comparator,Lowest 20%
2016,8506132,Tariff Points,Average Total Tariff Score,824,Virtual Comparator,Middle 60%
2016,8506132,Tariff Points,Average Total Tariff Score,1759,Virtual Comparator,Highest 20%
2016,8506736,Tariff Points,Average Total Tariff Score,204,Real Establishment,Lowest 20%
2016,8506736,Tariff Points,Average Total Tariff Score,988,Real Establishment,Middle 60%
2016,8506736,Tariff Points,Average Total Tariff Score,1885,Real Establishment,Highest 20%
2016,8506736,Tariff Points,Average Total Tariff Score,197,Virtual Comparator,Lowest 20%
2016,8506736,Tariff Points,Average Total Tariff Score,890,Virtual Comparator,Middle 60%
2016,8506736,Tariff Points,Average Total Tariff Score,1837,Virtual Comparator,Highest 20%
2016,8516634,Tariff Points,Average Total Tariff Score,185,Real Establishment,Lowest 20%
2016,8516634,Tariff Points,Average Total Tariff Score,575,Real Establishment,Middle 60%
2016,8516634,Tariff Points,Average Total Tariff Score,1478,Real Establishment,Highest 20%
2016,8516634,Tariff Points,Average Total Tariff Score,198,Virtual Comparator,Lowest 20%
2016,8516634,Tariff Points,Average Total Tariff Score,777,Virtual Comparator,Middle 60%
2016,8516634,Tariff Points,Average Total Tariff Score,1738,Virtual Comparator,Highest 20%
2016,8516839,Tariff Points,Average Total Tariff Score,101,Real Establishment,Lowest 20%
2016,8516839,Tariff Points,Average Total Tariff Score,683,Real Establishment,Middle 60%
2016,8516839,Tariff Points,Average Total Tariff Score,1649,Real Establishment,Highest 20%
2016,8516839,Tariff Points,Average Total Tariff Score,162,Virtual Comparator,Lowest 20%
2016,8516839,Tariff Points,Average Total Tariff Score,756,Virtual Comparator,Middle 60%
2016,8516839,Tariff Points,Average Total Tariff Score,1695,Virtual Comparator,Highest 20%
2016,8516936,Tariff Points,Average Total Tariff Score,251,Real Establishment,Lowest 20%
2016,8516936,Tariff Points,Average Total Tariff Score,982,Real Establishment,Middle 60%
2016,8516936,Tariff Points,Average Total Tariff Score,1634,Real Establishment,Highest 20%
2016,8516936,Tariff Points,Average Total Tariff Score,221,Virtual Comparator,Lowest 20%
2016,8516936,Tariff Points,Average Total Tariff Score,936,Virtual Comparator,Middle 60%
2016,8516936,Tariff Points,Average Total Tariff Score,1843,Virtual Comparator,Highest 20%
2016,8517134,Tariff Points,Average Total Tariff Score,175,Real Establishment,Lowest 20%
2016,8517134,Tariff Points,Average Total Tariff Score,1007,Real Establishment,Middle 60%
2016,8517134,Tariff Points,Average Total Tariff Score,1800,Real Establishment,Highest 20%
2016,8517134,Tariff Points,Average Total Tariff Score,174,Virtual Comparator,Lowest 20%
2016,8517134,Tariff Points,Average Total Tariff Score,844,Virtual Comparator,Middle 60%
2016,8517134,Tariff Points,Average Total Tariff Score,1803,Virtual Comparator,Highest 20%
2016,8517231,Tariff Points,Average Total Tariff Score,209,Real Establishment,Lowest 20%
2016,8517231,Tariff Points,Average Total Tariff Score,648,Real Establishment,Middle 60%
2016,8517231,Tariff Points,Average Total Tariff Score,1632,Real Establishment,Highest 20%
2016,8517231,Tariff Points,Average Total Tariff Score,148,Virtual Comparator,Lowest 20%
2016,8517231,Tariff Points,Average Total Tariff Score,635,Virtual Comparator,Middle 60%
2016,8517231,Tariff Points,Average Total Tariff Score,1620,Virtual Comparator,Highest 20%
2016,8517436,Tariff Points,Average Total Tariff Score,220,Real Establishment,Lowest 20%
2016,8517436,Tariff Points,Average Total Tariff Score,885,Real Establishment,Middle 60%
2016,8517436,Tariff Points,Average Total Tariff Score,1691,Real Establishment,Highest 20%
2016,8517436,Tariff Points,Average Total Tariff Score,217,Virtual Comparator,Lowest 20%
2016,8517436,Tariff Points,Average Total Tariff Score,842,Virtual Comparator,Middle 60%
2016,8517436,Tariff Points,Average Total Tariff Score,1779,Virtual Comparator,Highest 20%
2016,8517738,Tariff Points,Average Total Tariff Score,199,Real Establishment,Lowest 20%
2016,8517738,Tariff Points,Average Total Tariff Score,755,Real Establishment,Middle 60%
2016,8517738,Tariff Points,Average Total Tariff Score,1593,Real Establishment,Highest 20%
2016,8517738,Tariff Points,Average Total Tariff Score,151,Virtual Comparator,Lowest 20%
2016,8517738,Tariff Points,Average Total Tariff Score,801,Virtual Comparator,Middle 60%
2016,8517738,Tariff Points,Average Total Tariff Score,1753,Virtual Comparator,Highest 20%
2016,8517932,Tariff Points,Average Total Tariff Score,67,Real Establishment,Lowest 20%
2016,8517932,Tariff Points,Average Total Tariff Score,544,Real Establishment,Middle 60%
2016,8517932,Tariff Points,Average Total Tariff Score,1614,Real Establishment,Highest 20%
2016,8517932,Tariff Points,Average Total Tariff Score,87,Virtual Comparator,Lowest 20%
2016,8517932,Tariff Points,Average Total Tariff Score,648,Virtual Comparator,Middle 60%
2016,8517932,Tariff Points,Average Total Tariff Score,1731,Virtual Comparator,Highest 20%
2016,8518637,Tariff Points,Average Total Tariff Score,226,Real Establishment,Lowest 20%
2016,8518637,Tariff Points,Average Total Tariff Score,866,Real Establishment,Middle 60%
2016,8518637,Tariff Points,Average Total Tariff Score,1734,Real Establishment,Highest 20%
2016,8518637,Tariff Points,Average Total Tariff Score,190,Virtual Comparator,Lowest 20%
2016,8518637,Tariff Points,Average Total Tariff Score,817,Virtual Comparator,Middle 60%
2016,8518637,Tariff Points,Average Total Tariff Score,1739,Virtual Comparator,Highest 20%
2016,8519137,Tariff Points,Average Total Tariff Score,217,Real Establishment,Lowest 20%
2016,8519137,Tariff Points,Average Total Tariff Score,783,Real Establishment,Middle 60%
2016,8519137,Tariff Points,Average Total Tariff Score,1577,Real Establishment,Highest 20%
2016,8519137,Tariff Points,Average Total Tariff Score,222,Virtual Comparator,Lowest 20%
2016,8519137,Tariff Points,Average Total Tariff Score,814,Virtual Comparator,Middle 60%
